"1548557778536566784"|"2022-07-17 01:38:39-05:00"|"CruzRoja_CDMX"|"en la direccion  iturbide   tacubaya    miguel  hidalgo un vehiculo de la  cruzrojamexicana atiende un  accidente de  transito  evita esas vialidades "|"2022-07-17"|"01:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548558466804883456"|"2022-07-17 01:41:23-05:00"|"OVIALCDMX"|"01 41  precaucionvial por choque en av  nuevo leon antes de av  michoacan  "|"2022-07-17"|"01:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548493047964454913"|"2022-07-16 21:21:26-05:00"|"Cdmxquejas"|" hirepunk  miguelcedillo23  botvialcdmx  peatondelsur  muertevialcdmx  ellenwen  repartidorr  hzamarron obviamente  es cuestion de sentido comun  en una calle habitacional te pasas por donde sea  pero en una avenida principal no  y la mayoria de atropellados son en avenidas principales por cruzar entre los autos   "|"2022-07-17"|"02:30:03"|"1"|"0"|"0"|"0"|"0"|"0"|"0"|""
"1548566767332536325"|"2022-07-17 02:14:22-05:00"|"OVIALCDMX"|"02 14  precaucionvial por choque en circuito interior pasando calz  de tlalpan hacia el oriente  "|"2022-07-17"|"02:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|"tlalpan"
"1548568319862738946"|"2022-07-17 02:20:33-05:00"|"CruzRoja_CDMX"|" cruzrojamexicana esta atendiendo un  accidente de  transito en   monte  himalaya    bosque de  chapultepec i  seccion    miguel  hidalgo con una  ambulancia donada con tus aportaciones "|"2022-07-17"|"02:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548573796726034432"|"2022-07-17 02:42:18-05:00"|"OVIALCDMX"|"02 42  precaucionvial por choque en av  muyuguarda a la altura de calle 10 de abril del 1919  "|"2022-07-17"|"02:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548576930391379969"|"2022-07-17 02:54:46-05:00"|"CruzRoja_CDMX"|"estamos atendiendo en  cruzrojamexicana un  accidente de  transito en   catarino  benavides   san  pablo  xalpa   azcapotzalco extrema precacuciones al pasar por ese lugar "|"2022-07-17"|"02:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|"azcapotzalco"
"1548577165738127360"|"2022-07-17 02:55:42-05:00"|"OVIALCDMX"|"02 55  precaucionvial por choque en av  del iman a la altura de av  panamericana  "|"2022-07-17"|"02:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548585476076052481"|"2022-07-17 03:28:43-05:00"|"Enrique_LunaP"|" ultimahora muere atropellado en avenida  plutarcoeliascalles en  iztacalcoal y  perro escolta su cadaver hasta que la  brigadaanimalmx de la  ssc cdmx lo retira  "|"2022-07-17"|"03:59:03"|"1"|"0"|"1"|"0"|"0"|"0"|"0"|"iztacalco"
"1548606333628436480"|"2022-07-17 04:51:36-05:00"|"OVIALCDMX"|"04 50  precaucionvial por percance vehicular en calz  ignacio zaragoza a la altura de luis cervantes  colonia santa martha acatitla al oriente  "|"2022-07-17"|"04:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548607843741274112"|"2022-07-17 04:57:36-05:00"|"PLATA11CDMX"|" fiel hasta el ultimo dia…un perro se quedo junto al cuerpo de su amo tras perder la vida atropellado en calles de la  iztacalcoal  perro  notaroja  violencia  atropellado "|"2022-07-17"|"04:59:02"|"1"|"0"|"0"|"0"|"0"|"0"|"0"|"iztacalco"
"1548609533999710208"|"2022-07-17 05:04:19-05:00"|"CruzRoja_CDMX"|"vehiculos de  emergencia y la  cruzrojamexicana acuden a  nayarit    progreso  tizapan    alvaro  obregon a auxiliar por un  accidente de  transito "|"2022-07-17"|"05:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548615898491125762"|"2022-07-17 05:29:36-05:00"|"CruzRoja_CDMX"|"al transitar por   deportivo  reynosa   san  martin  xochinahuac   azcapotzalco encontraras un  accidente de  transito atendido por  cruzrojamexicana  ten cuidado y disminuye tu velocidad  "|"2022-07-17"|"05:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|"azcapotzalco"
"1548616474507485187"|"2022-07-17 05:31:54-05:00"|"OVIALCDMX"|"05 31  precaucionvial por percance vehicular en circuito interior antes de av  universidad al poniente  "|"2022-07-17"|"05:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548617202269577217"|"2022-07-17 05:34:47-05:00"|"C5_CDMX"|"servicios de emergencia trabajan por volcadura sobre circuito interior al oriente y tamagno  colonia peralvillo   alccuauhtemocmx alternativa vial   carril extrema izquierda  911cdmx  c5"|"2022-07-17"|"05:59:03"|"0"|"1"|"0"|"0"|"0"|"0"|"0"|"cuauhtemoc"
"1548617871105966081"|"2022-07-17 05:37:27-05:00"|"OVIALCDMX"|"05 37  precaucionvial por percance vehicular en av  rio mixcoac antes av  patriotismo  "|"2022-07-17"|"05:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548617940135776258"|"2022-07-17 05:37:43-05:00"|"CruzRoja_CDMX"|"una  ambulancia de  cruzrojamexicana esta atendiendo un  accidente de  transito en   deportivo  reynosa   san  martin  xochinahuac   azcapotzalco extrema precauciones al pasar por ese lugar "|"2022-07-17"|"05:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|"azcapotzalco"
"1548620616500142080"|"2022-07-17 05:48:21-05:00"|"OVIALCDMX"|"05 47  precaucionvial   servicios de emergencia laboran por volcadura en circuito interior y francisco tamagno  colonia peralvillo al oriente  "|"2022-07-17"|"05:59:03"|"0"|"1"|"0"|"0"|"0"|"0"|"0"|""
"1548626195851476997"|"2022-07-17 06:10:31-05:00"|"CruzRoja_CDMX"|"estamos atendiendo en  cruzrojamexicana un  accidente de  transito en   lago  chapala    anahuac i  seccion    miguel  hidalgo extrema precacuciones al pasar por ese lugar "|"2022-07-17"|"06:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548628728812654592"|"2022-07-17 06:20:35-05:00"|"C5_CDMX"|" precaucion  servicios de emergencia atienden percance vial sobre lago de chapala y laguna de tamiahua  colonia anahuac   alcaldiamhmx   911cdmx  c5 "|"2022-07-17"|"06:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|"miguel hidalgo"
"1548635373970104320"|"2022-07-17 06:47:00-05:00"|"OVIALCDMX"|"06 45  precaucionvial   percance vehicular sobre bienestar a la altura de miguel hidalgo   tlalpanal  servicios de emergencia laboran en el lugar  maneja con precaucion  "|"2022-07-17"|"06:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|"miguel hidalgo"
"1548636433748992001"|"2022-07-17 06:51:12-05:00"|"CruzRoja_CDMX"|"una  ambulancia de la  cruzrojamexicana labora atendiendo a un paciente herido por un  accidente de  transito en   lago  chapala    anahuac i  seccion    miguel  hidalgo "|"2022-07-17"|"06:59:03"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548639860042366977"|"2022-07-17 07:04:49-05:00"|"C5_CDMX"|"servicios de emergencia trabajan por volcadura sobre bienestar al norte y miguel hidalgo  colonia san miguel ajusco   tlalpanal  911cdmx  c5"|"2022-07-17"|"07:59:02"|"0"|"1"|"0"|"0"|"0"|"0"|"0"|"miguel hidalgo"
"1548642321218011137"|"2022-07-17 07:14:36-05:00"|"MrElDiablo8"|"servicios de emergencia trabajan por volcadura sobre bienestar al norte y miguel hidalgo  colonia san miguel ajusco   tlalpanal  precauciones"|"2022-07-17"|"07:59:02"|"0"|"1"|"0"|"0"|"0"|"0"|"0"|"miguel hidalgo"
"1548643130790002688"|"2022-07-17 07:17:49-05:00"|"MrElDiablo8"|"esta madrugada se registro un fuerte accidente en la av  608 y 661  en  tualcaldiagam  dos personas murieron  qepd "|"2022-07-17"|"07:59:02"|"0"|"0"|"1"|"0"|"0"|"1"|"1"|"gustavo a madero"
"1548646316863012865"|"2022-07-17 07:30:29-05:00"|"OVIALCDMX"|"07 28  precaucionvial   por percance vehicular en canal de miramontes a la altura de cerro de san gregorio   alcaldia coy  maneja con precaucion  "|"2022-07-17"|"07:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548646545914036224"|"2022-07-17 07:31:23-05:00"|"CruzRoja_CDMX"|"una  ambulancia de  cruzrojamexicana esta atendiendo un  accidente de  transito en   alfredo  tennyson    polanco iv  seccion    miguel  hidalgo extrema precauciones al pasar por ese lugar "|"2022-07-17"|"07:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548646617057746944"|"2022-07-17 07:31:40-05:00"|"CruzRoja_CDMX"|"al transitar por   alfredo  tennyson    polanco iv  seccion    miguel  hidalgo encontraras un  accidente de  transito atendido por  cruzrojamexicana  ten cuidado y disminuye tu velocidad  "|"2022-07-17"|"07:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|""
"1548648825417523203"|"2022-07-17 07:40:27-05:00"|"C5_CDMX"|"servicios de emergencia trabajan por percance vial sobre calzada tlalpan al sur y xola  colonia alamos   bjalcaldia  alternativa vial  castilla y andres molina enriquez  911cdmx  c5"|"2022-07-17"|"07:59:02"|"0"|"0"|"0"|"0"|"0"|"0"|"1"|"benito juarez"
